playerid,Player,K,HB,D,M,G,B,T,HO,GA,I50,CL,CG,R50,FF,FA,AF,SC,fixture_id
7356,Jackson Archer,5,3,8,3,0,0,1,0,0,0,0,3,1,1,2,29,32,162
7357,Paul Curtis,5,2,7,2,0,1,5,0,1,2,0,3,0,1,2,41,39,162
7358,Nick Larkey,5,0,5,3,3,0,2,0,0,2,0,1,0,2,1,49,48,162
7359,Cooper Harvey,2,3,5,1,0,0,2,0,0,0,0,1,0,0,0,23,16,162
7360,Jack Ziebell↙,2,2,4,1,1,1,1,0,0,0,1,0,0,0,0,24,26,162
7361,Nick Daicos,15,13,28,1,0,2,6,0,1,1,6,6,0,0,1,97,82,163
7362,Josh Daicos,12,15,27,2,1,0,1,0,2,2,1,2,4,2,0,84,107,163
7363,Jordan De Goey,11,14,25,3,1,0,4,0,0,5,5,5,1,1,1,90,96,163
7364,Brayden Maynard,16,6,22,5,0,1,4,0,0,3,0,3,3,1,0,93,97,163
7365,John Noble,14,8,22,2,0,0,7,0,0,2,0,2,5,1,0,93,92,163
7366,Tom Mitchell,9,12,21,6,0,0,3,0,1,3,4,0,1,2,0,83,98,163
7367,Patrick Lipinski,10,11,21,3,0,0,3,0,0,5,2,3,0,1,1,71,79,163
7368,Scott Pendlebury,13,7,20,5,0,0,3,0,1,5,2,3,1,1,0,81,72,163
7369,Jack Crisp,9,11,20,3,0,0,2,0,0,2,1,3,2,1,1,64,77,163
7370,Steele Sidebottom,11,8,19,5,0,0,4,0,1,2,2,3,3,2,0,82,76,163
7371,Jeremy Howe,14,3,17,10,3,0,1,0,0,1,2,1,1,1,1,98,118,163
7372,Oleg Markov,7,10,17,4,0,0,1,0,0,4,0,1,2,1,0,58,77,163
7373,Darcy Moore,8,8,16,5,0,0,1,0,0,0,0,8,6,1,3,51,63,163
7374,Nathan Murphy,6,7,13,3,0,0,1,0,0,0,0,3,2,2,1,44,70,163
7375,Taylor Adams,5,7,12,4,1,0,3,0,0,4,2,6,0,0,3,50,32,163
7376,Darcy Cameron,4,8,12,5,1,0,4,31,0,0,4,0,0,2,0,98,127,163
7377,Jamie Elliott,8,3,11,5,0,3,1,0,2,2,0,0,0,1,0,53,51,163
7378,Beau McCreery,8,2,10,4,1,2,1,0,0,6,0,1,0,0,0,52,45,163
7379,Daniel McStay,7,2,9,7,2,2,2,0,1,1,0,3,0,1,1,66,70,163
7380,Brody Mihocek,7,1,8,3,0,2,1,0,0,4,0,6,0,0,3,29,17,163
7381,Isaac Quaynor,3,4,7,1,0,0,1,0,0,0,0,1,3,1,0,25,44,163
7382,Will H-Elliott↙,1,2,3,1,0,0,0,0,0,1,0,0,0,0,0,10,9,163
7383,Mason Cox↗,1,2,3,1,0,0,0,7,0,0,0,3,0,0,1,14,8,163
7384,Nic Newman,16,11,27,10,0,0,7,0,1,1,2,4,5,1,2,123,137,163
7385,Blake Acres,14,9,23,6,0,1,0,0,0,4,4,6,1,0,2,73,70,163
7386,Patrick Cripps,12,8,20,3,0,0,10,0,0,4,7,3,0,2,2,97,100,163
7387,Adam Cerra↗,13,7,20,1,0,1,2,0,1,5,6,2,1,1,0,66,104,163
7388,George Hewett,9,10,19,2,0,0,4,0,0,2,3,5,1,0,1,66,58,163
7389,Sam Docherty,12,6,18,3,0,1,7,0,0,5,1,3,0,1,0,87,93,163
7390,Mitch McGovern,14,4,18,4,1,0,1,0,0,1,0,2,7,1,1,70,94,163
7391,Jacob Weitering,14,4,18,11,0,0,1,0,0,0,0,3,9,2,0,89,105,163
7392,Adam Saad,13,3,16,4,0,0,2,0,0,2,0,2,2,0,0,65,74,163
7393,Caleb Marchbank,11,4,15,7,0,0,3,0,1,2,0,6,2,1,2,69,65,163
7394,Charlie Curnow,13,2,15,5,6,0,1,0,0,5,1,2,0,5,1,100,137,163
7395,Oliver Hollands,9,6,15,2,0,0,2,0,1,3,3,3,1,0,0,53,64,163
7396,Jack Martin,7,5,12,5,3,1,2,0,1,2,0,6,0,1,3,65,66,163
7397,Paddy Dow↙,10,2,12,0,0,0,1,0,0,4,5,1,3,0,1,35,35,163
7398,Matt Owies,8,4,12,6,1,2,2,0,2,2,0,3,0,0,1,63,70,163
7399,Matt Cottrell,12,0,12,5,0,1,1,0,1,1,2,1,3,0,0,56,54,163
7400,Brodie Kemp,9,2,11,8,0,0,2,0,0,1,0,3,3,0,0,63,45,163
7401,Jesse Motlop,4,7,11,1,2,0,2,0,0,1,0,4,0,0,2,43,58,163
7402,David Cuningham,2,8,10,2,0,0,6,0,0,0,2,2,0,0,1,49,46,163
7403,Lachlan Fogarty,4,6,10,2,0,1,3,0,0,0,2,2,0,1,1,41,56,163
7404,Alex Cincotta,7,3,10,7,1,0,3,0,0,0,1,0,3,0,0,66,68,163
7405,Marc Pittonet,4,5,9,0,0,0,2,23,0,2,0,2,1,0,1,50,69,163
7406,Tom De Koning,5,0,5,2,0,0,0,9,1,2,2,3,0,1,1,28,26,163
7407,Mitchell Duncan,16,11,27,8,0,0,0,0,0,3,3,1,4,0,0,94,118,164
7408,Thomas Stewart,23,2,25,11,0,0,3,0,0,3,0,7,12,0,2,112,101,164
7409,Tanner Bruhn,9,14,23,2,0,0,4,0,0,4,3,5,2,1,3,69,92,164
7410,Tom Atkins,7,15,22,0,0,0,5,0,0,2,7,5,3,2,2,67,92,164
7411,Zach Guthrie,13,7,20,8,0,0,4,0,0,3,0,2,2,1,0,94,89,164
7412,Isaac Smith,14,5,19,4,1,0,1,0,0,2,0,6,5,0,2,68,69,164
7413,Zach Tuohy,12,6,18,4,0,1,3,0,0,2,2,2,2,0,0,73,77,164
7414,Sam De Koning,10,7,17,9,0,0,1,0,0,0,0,1,2,0,0,75,86,164
7415,Patrick Dangerfield,9,7,16,1,0,0,3,0,3,4,3,3,1,1,2,51,65,164
7416,Tyson Stengle,11,5,16,1,1,0,2,0,1,4,1,5,1,1,1,58,72,164
7417,Bradley Close,8,7,15,3,1,0,6,0,0,1,0,5,0,0,2,71,72,164
7418,Max Holmes,12,2,14,5,1,0,5,0,0,5,2,2,1,0,0,81,75,164
7419,Gary Rohan,7,6,13,1,0,0,2,0,0,4,2,3,0,1,1,42,57,164
7420,Jeremy Cameron,12,1,13,10,1,5,1,0,2,4,0,4,0,1,0,84,57,164
7421,Gryan Miers,9,3,12,4,0,1,3,0,1,4,1,2,0,0,2,52,64,164
7422,Jack Henry,6,5,11,3,0,0,1,0,0,0,0,0,3,2,0,43,70,164
7423,Rhys Stanley,3,7,10,2,0,0,1,42,0,0,2,1,1,0,1,72,71,164
7424,Mark O'Connor↙,7,1,8,3,0,1,2,0,0,2,0,0,1,1,0,42,46,164
7425,Jake Kolodjashnij,3,4,7,3,0,0,4,0,0,1,0,0,0,0,0,42,45,164
7426,Jack Bowes,3,4,7,2,0,0,2,0,0,0,0,2,1,0,1,28,39,164
7427,Oliver Henry,4,2,6,2,2,0,6,0,0,2,0,0,0,0,0,58,57,164
7428,Tom Hawkins,4,1,5,3,2,0,1,4,0,1,0,1,0,0,1,40,50,164
7429,Mark Blicavs↗,3,2,5,1,0,0,5,8,0,1,2,1,1,0,0,44,29,164
7430,Caleb Serong,13,16,29,1,0,0,6,0,1,3,7,3,1,3,0,101,110,164
7431,Luke Ryan,25,3,28,6,0,0,3,0,0,0,0,5,10,1,0,112,112,164
7432,Andrew Brayshaw,13,15,28,4,0,0,11,0,1,7,1,3,0,0,1,122,137,164
7433,Corey Wagner,17,6,23,8,0,0,4,0,2,2,2,0,5,1,0,104,110,164
7434,Hayden Young,14,5,19,3,0,0,5,0,0,4,3,4,2,2,0,83,69,164
7435,Jordan Clark,12,7,19,5,0,0,1,0,1,3,0,2,4,1,0,70,68,164
7436,Lachlan Schultz,11,8,19,3,2,1,4,0,0,5,2,2,0,2,0,89,115,164
7437,James Aish,8,10,18,5,0,0,2,0,0,2,4,1,2,1,0,68,78,164
7438,Alex Pearce,11,7,18,8,0,0,2,0,0,0,1,5,6,0,1,76,103,164
7439,Sam Switkowski,11,6,17,3,1,0,3,0,1,5,2,2,1,2,0,74,83,164
7440,Neil Erasmus↗,10,7,17,6,0,0,0,0,0,1,4,2,1,0,0,62,50,164
7441,Liam Henry,10,6,16,5,0,0,5,0,0,2,2,3,2,0,1,74,67,164
7442,Luke Jackson,6,10,16,1,0,0,5,19,0,3,8,3,0,2,1,79,87,164
7443,Sam Sturt,7,7,14,5,1,3,0,0,0,2,0,5,0,0,2,53,53,164
7444,Joel Hamling,6,6,12,5,0,0,1,0,0,0,0,1,2,2,1,48,57,164
7445,Ethan Hughes,8,4,12,5,0,0,2,0,0,3,0,1,2,0,0,55,79,164
7446,Jaeger O'Meara,4,7,11,1,0,0,4,0,0,0,1,1,1,1,1,43,41,164
7447,Josh Corbett,7,4,11,7,2,1,0,0,1,2,0,0,0,0,0,63,71,164
7448,Michael Frederick,8,3,11,3,2,1,0,0,0,2,0,1,1,0,0,52,54,164
7449,Jye Amiss,6,4,10,4,1,2,1,0,0,2,0,1,0,0,0,50,56,164
7450,Michael Walters,4,3,7,1,1,0,0,0,1,1,0,2,0,1,2,22,39,164
7451,Josh Treacy,4,3,7,3,0,0,4,4,0,3,1,1,0,1,1,45,59,164
7452,Ethan Stanley↙,3,0,3,1,0,1,1,0,0,1,0,0,0,0,0,17,11,164
7453,Bailey Dale,31,6,37,8,1,0,2,0,0,4,2,9,11,0,2,137,139,165
7454,Thomas Liberatore,12,23,35,4,0,0,5,0,2,3,10,4,0,1,2,109,133,165
7455,Adam Treloar,20,14,34,2,2,0,7,0,0,7,7,4,4,3,1,134,144,165
7456,Jackson Macrae,16,16,32,2,0,0,6,0,0,2,9,2,2,0,1,107,122,165
7457,Marcus Bontempelli,17,10,27,3,0,0,2,0,2,7,7,8,1,1,1,86,101,165
7458,Timothy English,14,11,25,8,2,0,5,33,0,7,5,5,2,0,0,153,163,165
7459,Bailey Smith,6,16,22,3,1,0,1,0,0,2,2,2,0,0,0,69,55,165
7460,Anthony Scott,11,9,20,3,0,2,6,0,0,3,3,1,0,2,0,88,74,165
7461,Jason Johannisen,13,4,17,5,1,0,4,0,1,3,0,3,5,0,0,84,68,165
7462,Laitham Vandermeer,8,7,15,4,0,2,1,0,1,5,0,3,0,0,1,53,32,165
7463,Bailey Williams,11,3,14,4,0,0,2,0,0,4,3,1,7,0,1,56,72,165
7464,Taylor Duryea,8,5,13,5,0,0,4,0,0,0,1,2,3,0,0,65,63,165
7465,Caleb Daniel,5,7,12,2,0,0,1,0,0,1,1,1,1,0,0,39,35,165
7466,Rory Lobb,4,7,11,3,0,2,3,12,0,1,0,2,0,0,0,61,73,165
7467,Rhylee West↙,3,8,11,0,1,1,5,0,1,1,0,1,0,1,0,53,63,165
7468,Caleb Poulter,5,6,11,2,0,0,5,0,1,1,0,2,0,0,1,50,41,165
7469,Aaron Naughton,6,3,9,5,1,1,2,0,0,2,0,2,0,0,1,51,43,165
7470,Cody Weightman,8,1,9,3,1,2,2,0,0,1,0,1,0,0,1,48,44,165
7471,Jamarra U-Hagan,6,2,8,5,0,1,0,0,0,1,0,2,0,0,0,38,27,165
7472,Luke Cleary,5,3,8,2,0,0,1,0,0,0,1,0,4,0,0,31,49,165
7473,Ryan Gardner,5,2,7,2,0,0,0,0,0,0,0,4,3,0,1,22,23,165
7474,Alex Keath↗,1,3,4,2,0,0,1,0,0,1,0,0,1,0,0,19,17,165
7475,Josh Bruce,2,1,3,1,0,0,2,0,0,1,0,1,0,2,0,21,26,165
7476,Lachie Whitfield,21,15,36,9,0,0,4,0,1,2,0,5,9,1,1,134,137,165
7477,Stephen Coniglio,18,16,34,1,0,1,9,0,0,7,7,2,2,3,0,129,122,165
7478,Lachlan Ash,18,12,30,5,0,0,1,0,0,2,2,4,7,0,0,97,89,165
7479,Joshua Kelly,10,15,25,1,1,0,14,0,0,4,2,7,0,0,1,122,98,165
7480,Kieren Briggs,11,13,24,5,0,0,7,27,0,5,8,4,2,1,0,130,104,165
7481,Callan Ward,9,13,22,1,0,1,5,0,0,1,4,1,3,2,0,79,86,165
7482,Finn Callaghan,8,14,22,3,0,0,3,0,0,2,2,5,2,0,1,70,59,165
7483,Harrison Himmelberg,13,8,21,3,0,0,1,0,0,1,0,4,4,0,2,62,72,165
7484,Toby Greene,15,4,19,3,5,2,3,0,1,6,2,4,0,2,0,108,106,165
7485,Harry Perryman,14,5,19,6,0,0,3,0,0,0,1,8,2,0,1,79,47,165
7486,Sam Taylor,10,8,18,8,0,0,2,0,0,2,0,1,3,1,0,79,107,165
7487,Brent Daniels,10,7,17,3,1,1,0,0,1,6,2,5,0,0,2,54,69,165
7488,Connor Idun,6,11,17,2,0,0,4,0,0,1,0,1,7,1,0,63,83,165
7489,Toby Bedford,5,10,15,2,0,1,9,0,1,3,4,1,1,0,0,78,71,165
7490,Isaac Cumming,8,6,14,4,0,0,2,0,1,5,0,0,1,1,0,57,56,165
7491,Jack Buckley,8,6,14,5,0,0,3,0,0,2,0,3,1,0,0,63,62,165
7492,Callum Brown,8,4,12,6,1,1,3,0,2,2,0,3,0,0,0,69,69,165
7493,Ryan Angwin,4,8,12,3,0,0,3,0,0,2,0,0,0,0,0,49,47,165
7494,Daniel Lloyd,4,7,11,3,0,0,3,0,0,0,0,1,1,0,0,47,50,165
7495,Jake Riccardi,8,1,9,4,3,1,3,0,1,2,0,4,0,1,1,67,71,165
7496,Lachlan Keeffe,4,4,8,1,0,0,3,11,1,1,1,2,0,0,1,43,44,165
7497,Nick Haynes↙,5,2,7,1,0,0,0,0,0,0,0,1,1,0,0,22,31,165
7498,Aaron Cadman↗,1,2,3,0,0,0,2,0,0,0,0,1,0,0,0,15,15,165
7499,Sam Flanders,12,20,32,7,0,0,2,0,1,4,5,3,1,1,1,103,85,166
7500,Touk Miller,16,13,29,5,0,0,5,0,1,4,6,7,2,0,4,97,106,166
7501,Noah Anderson,20,9,29,7,1,1,1,0,2,6,5,2,1,0,0,110,118,166
7502,Rory Atkins,18,10,28,5,0,0,1,0,0,3,2,2,7,0,1,90,107,166
7503,Wil Powell,15,13,28,6,0,0,1,0,0,2,2,4,7,2,2,89,105,166
7504,David Swallow,11,12,23,4,0,1,8,0,2,4,1,3,2,0,0,102,99,166
7505,Brandon Ellis,15,6,21,6,1,0,4,0,1,2,2,1,2,0,1,94,124,166
7506,Ben Ainsworth,12,8,20,5,2,1,5,0,0,5,0,5,0,1,1,98,68,166
7507,Matt Rowell,10,9,19,1,1,0,13,0,1,3,7,4,3,1,2,104,109,166
7508,Darcy Macpherson,9,6,15,5,1,0,2,0,0,0,0,2,3,0,1,65,68,166
7509,Jarrod Witts,4,10,14,1,0,0,4,43,0,1,3,2,0,0,1,91,134,166
7510,Mac Andrew,13,1,14,7,0,0,1,0,0,2,1,3,4,2,0,68,63,166
7511,Charlie Ballard,10,3,13,7,0,0,1,0,0,1,0,4,5,1,2,56,74,166
7512,Elijah Hollands↗,9,3,12,3,0,0,4,0,0,2,1,4,1,0,1,55,50,166
7513,Bailey Humphrey,7,5,12,1,0,1,3,0,0,1,3,0,0,0,0,47,74,166
7514,Samuel Collins,6,5,11,4,0,0,1,0,0,1,1,2,4,0,0,44,60,166
7515,Jack Lukosius,9,1,10,6,0,0,1,0,1,4,0,1,1,0,1,48,41,166
7516,Levi Casboult,6,3,9,4,2,0,3,5,1,1,2,6,2,0,1,62,58,166
7517,Malcolm Rosas,4,5,9,1,1,0,1,0,1,1,0,0,0,1,0,36,51,166
7518,Nicholas Holman,5,3,8,3,0,0,7,0,0,1,0,5,0,0,4,46,38,166
7519,Ben King,7,0,7,6,5,1,0,0,0,0,0,1,0,1,1,68,87,166
7520,Sean Lemmens,5,1,6,2,0,0,0,0,0,0,0,2,3,0,2,17,21,166
7521,Jy Farrar↙,2,0,2,1,1,0,0,0,0,1,0,0,0,0,0,15,13,166
7522,Josh Dunkley,15,15,30,6,0,1,10,0,2,7,9,5,0,3,0,137,133,166
7523,Hugh McCluggage,14,14,28,5,1,1,6,0,1,5,5,6,1,2,1,115,94,166
7524,Keidean Coleman,13,8,21,8,0,0,0,0,0,5,0,2,2,0,0,79,94,166
7525,Darcy Wilmot,11,10,21,4,0,0,2,0,0,1,0,0,3,2,0,75,89,166
7526,Ryan Lester,16,4,20,15,0,0,1,0,0,2,0,0,2,0,0,105,74,166
7527,Jarrod Berry,9,11,20,4,0,0,3,0,0,2,3,2,2,2,1,72,83,166
7528,Callum Ah Chee,12,7,19,5,0,0,5,0,0,1,2,2,1,2,0,87,91,166
7529,Conor McKenna,13,5,18,1,0,0,1,0,0,2,1,2,5,0,0,56,78,166
7530,Dayne Zorko,14,3,17,1,1,0,7,0,1,4,3,5,3,2,1,84,77,166
7531,Lachie Neale,5,12,17,2,0,0,3,0,1,1,4,0,1,3,0,60,87,166
7532,Joe Daniher,15,1,16,7,0,3,0,2,0,1,1,4,1,1,0,74,48,166
7533,Lincoln McCarthy,9,5,14,2,1,0,4,0,0,5,1,3,1,2,1,64,62,166
7534,Harris Andrews,9,5,14,6,0,0,0,0,0,0,0,3,4,1,1,53,75,166
7535,Cameron Rayner,6,8,14,3,0,0,4,0,0,3,4,2,0,0,0,59,54,166
7536,Brandon Starcevich,8,4,12,3,0,0,4,0,0,1,0,0,1,0,0,57,54,166
7537,Oscar McInerney,5,6,11,1,0,0,3,31,0,1,2,3,1,0,0,73,52,166
7538,Kai Lohmann,6,5,11,2,1,0,6,0,0,2,2,2,1,2,1,63,57,166
7539,Charlie Cameron,8,2,10,5,2,2,6,0,0,2,0,0,1,2,0,83,84,166
7540,Eric Hipwood,10,0,10,5,1,3,1,0,0,5,0,2,0,2,1,57,48,166
7541,Jaspa Fletcher↗,5,4,9,4,0,0,1,0,0,2,0,0,0,0,0,39,45,166
7542,Jack Gunston,5,2,7,3,0,1,1,0,0,1,0,2,2,0,2,27,10,166
7543,Jack Payne,5,2,7,4,0,0,0,0,0,1,0,1,2,0,0,31,49,166
7544,James Tunstill↙,3,2,5,1,0,0,0,0,0,1,0,1,0,0,1,13,7,166
7545,Zachary Merrett,18,21,39,8,0,0,4,0,1,7,9,2,2,4,0,140,139,167
7546,Darcy Parish,17,10,27,2,0,0,4,0,2,8,6,5,0,0,0,93,101,167
7547,Jye Caldwell,8,19,27,1,1,1,3,0,0,3,11,2,1,4,1,85,97,167
7548,Dyson Heppell,15,10,25,6,0,0,4,0,0,3,0,2,4,1,1,97,116,167
7549,Nick Hind,19,4,23,5,1,0,1,0,0,3,2,2,5,0,1,87,98,167
7550,Mason Redman,13,8,21,2,0,0,1,0,0,3,0,2,3,0,1,62,56,167
7551,Ben Hobbs,10,10,20,3,0,1,3,0,2,6,3,1,1,1,0,73,83,167
7552,Andrew McGrath,7,9,16,4,0,0,2,0,0,3,0,1,4,0,0,59,60,167
7553,Nicholas Martin,8,8,16,4,1,0,3,0,0,1,1,3,1,0,1,67,53,167
7554,Jake Kelly,5,10,15,2,0,0,1,0,0,3,1,2,1,0,1,42,41,167
7555,Matt Guelfi,8,7,15,4,0,0,4,0,1,4,1,7,0,2,4,56,45,167
7556,Nick Bryan,10,5,15,3,0,2,0,29,0,4,2,3,1,1,0,81,84,167
7557,Archie Perkins,5,9,14,3,1,1,3,0,1,2,2,2,0,2,2,57,59,167
7558,Sam Durham,9,4,13,6,1,0,0,0,0,3,0,3,1,0,2,53,57,167
7559,Andrew Phillips,5,6,11,2,0,0,1,23,1,3,4,2,0,1,1,58,71,167
7560,Brandon Z-Thatcher,9,2,11,6,0,0,1,0,0,1,0,2,1,1,1,51,79,167
7561,Kyle Langford,8,2,10,4,5,0,2,0,1,0,0,1,0,0,0,78,90,167
7562,Jayden Laverde,4,6,10,3,0,0,3,0,0,1,0,3,3,1,2,40,53,167
7563,Will Snelling↙,7,3,10,5,0,0,0,0,1,4,0,0,2,0,0,42,33,167
7564,Jye Menzie,7,2,9,1,1,0,4,0,0,3,0,1,1,0,0,50,42,167
7565,Peter Wright,7,1,8,6,4,1,1,0,0,2,0,3,0,0,0,70,58,167
7566,Nikolas Cox,2,5,7,1,0,0,3,0,1,0,0,0,1,0,0,31,50,167
7567,Alwyn Davey↗,4,3,7,0,0,0,2,0,0,2,0,2,0,1,0,27,24,167
7568,Errol Gulden,24,13,37,10,1,0,4,0,2,9,6,5,4,1,3,142,152,167
7569,Jake Lloyd,23,8,31,8,0,0,4,0,1,2,0,0,9,2,0,127,127,167
7570,Chad Warner,16,10,26,1,1,0,3,0,1,6,3,2,2,3,0,92,117,167
7571,Braeden Campbell,19,7,26,8,0,1,4,0,0,3,3,4,5,1,1,110,95,167
7572,Harry Cunningham,11,10,21,4,0,0,4,0,0,0,1,0,6,2,0,83,105,167
7573,Oliver Florent,11,10,21,3,0,0,1,0,1,2,0,3,2,0,2,60,64,167
7574,Justin McInerney,6,14,20,3,1,0,1,0,0,1,2,3,3,1,1,63,78,167
7575,Tom Papley,15,4,19,6,2,1,1,0,1,5,3,4,0,1,2,83,83,167
7576,Nick Blakey,9,10,19,3,0,0,1,0,0,1,0,2,1,0,0,60,77,167
7577,James Rowbottom,5,14,19,1,0,0,5,0,1,1,5,3,1,1,1,64,74,167
7578,Isaac Heeney,9,8,17,8,2,0,2,0,0,1,0,0,0,0,0,87,83,167
7579,Tom McCartin,6,10,16,5,0,0,1,0,0,0,0,3,4,0,1,54,90,167
7580,Hayden McLean,7,9,16,5,0,1,3,14,0,1,3,4,2,1,3,73,60,167
7581,Callum Mills,10,4,14,3,0,2,3,0,0,0,0,3,3,0,1,58,50,167
7582,Sam Wicks,5,9,14,1,3,1,5,0,3,1,0,1,0,2,0,77,93,167
7583,Robbie Fox,9,4,13,6,0,0,4,0,0,1,0,1,5,0,0,69,60,167
7584,Luke Parker,6,6,12,4,0,0,4,0,1,4,2,4,1,0,2,52,45,167
7585,Logan McDonald,8,4,12,5,1,1,0,0,0,2,1,1,0,1,0,55,55,167
7586,Joel Amartey,10,1,11,7,4,1,2,4,1,3,0,1,0,1,0,91,94,167
7587,Dane Rampe,4,6,10,3,0,0,2,0,0,0,0,0,4,1,0,42,49,167
7588,Will Hayward,5,4,9,4,0,1,2,0,0,0,0,1,1,0,0,44,38,167
7589,Ryan Clarke↙,2,4,6,0,0,0,0,0,0,2,0,0,0,0,0,14,17,167
7590,Lance Franklin↗,2,1,3,2,0,0,0,0,1,2,0,2,0,0,2,8,9,167
7591,Jordan Dawson,23,11,34,7,0,3,5,0,1,7,4,5,1,2,1,134,119,168
7592,Matt Crouch,12,20,32,2,0,0,6,0,0,7,12,3,3,5,2,105,144,168
7593,Wayne Milera,19,13,32,5,0,0,1,0,2,4,4,6,8,0,1,99,132,168
7594,Rory Laird,11,15,26,0,0,0,13,0,0,5,4,5,1,3,1,115,129,168
7595,Taylor Walker,18,2,20,6,7,4,1,2,1,3,1,2,0,3,0,131,157,168
7596,Brodie Smith,14,6,20,6,0,0,3,0,0,3,3,3,3,0,2,78,71,168
7597,Josh Worrell,15,5,20,3,0,0,5,0,0,0,0,5,13,0,1,81,93,168
7598,Darcy Fogarty,12,6,18,9,2,2,0,0,2,1,0,2,0,0,1,86,101,168
7599,Mitchell Hinge,12,5,17,2,0,0,3,0,1,5,0,2,6,2,0,66,101,168
7600,Lachlan Murphy,5,12,17,4,1,0,2,0,0,1,2,1,2,1,0,66,88,168
7601,Jake Soligo,12,4,16,4,0,1,3,0,0,4,0,2,3,0,1,66,68,168
7602,Ben Keays,9,6,15,3,2,0,1,0,1,3,2,4,2,1,1,62,77,168
7603,Harry Schoenberg,8,7,15,2,0,2,7,0,0,5,3,5,0,1,3,66,55,168
7604,Luke Nankervis,9,6,15,5,0,0,2,0,0,0,1,5,3,0,1,59,47,168
7605,Mark Keane,9,4,13,7,0,0,0,0,0,1,0,3,4,1,2,51,86,168
7606,Shane McAdam,3,10,13,4,1,1,3,0,2,0,0,1,0,0,0,60,84,168
7607,Rory Sloane↙,8,4,12,6,1,0,1,0,0,0,2,1,0,0,0,60,47,168
7608,Luke Pedlar,10,2,12,4,2,1,2,0,0,1,0,2,0,1,0,68,34,168
7609,Riley Thilthorpe,7,4,11,6,0,2,1,8,2,4,3,5,0,1,3,53,58,168
7610,Reilly O'Brien,5,5,10,3,0,0,5,40,0,1,1,2,1,0,0,94,80,168
7611,Chayce Jones,7,2,9,2,0,0,0,0,0,1,0,0,2,0,0,31,41,168
7612,Max Michalanney,2,6,8,2,0,0,5,0,0,0,0,0,2,0,0,44,60,168
7613,Jordon Butts↗,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,6,21,168
7614,Zak Butters,14,18,32,2,0,1,2,0,1,7,6,5,0,2,4,83,134,168
7615,Dan Houston,15,11,26,7,0,0,4,0,0,5,1,3,7,0,0,104,122,168
7616,Connor Rozee,15,11,26,4,0,2,7,0,1,4,4,3,0,0,1,106,104,168
7617,Oliver Wines,6,14,20,2,1,0,4,0,0,3,4,0,2,3,0,77,72,168
7618,Charlie Dixon,11,7,18,6,1,0,2,7,0,5,3,3,0,2,1,85,95,168
7619,Willem Drew,13,4,17,0,0,1,8,0,1,8,2,1,0,0,0,80,82,168
7620,Xavier Duursma,10,7,17,1,1,0,2,0,0,5,1,8,1,2,1,60,48,168
7621,Kane Farrell,13,3,16,1,0,0,4,0,0,3,1,1,5,0,0,64,84,168
7622,Jason H-Francis,8,8,16,4,0,1,4,0,1,4,3,8,2,1,4,58,56,168
7623,Francis Evans,11,3,14,4,4,0,0,0,0,5,1,1,0,0,0,75,93,168
7624,Miles Bergman,8,5,13,3,0,0,3,0,0,0,0,2,5,4,2,53,72,168
7625,Aliir Aliir,8,4,12,5,0,0,2,0,0,1,0,3,4,0,1,52,76,168
7626,Jeremy Finlayson,8,3,11,4,1,4,1,0,0,1,0,4,0,0,3,47,43,168
7627,Ryan Burton,9,2,11,2,0,0,4,0,0,0,0,1,6,3,0,56,74,168
7628,Darcy B-Jones,6,4,10,0,0,0,0,0,0,1,3,0,0,1,0,27,41,168
7629,Todd Marshall,8,2,10,3,0,0,2,0,2,3,0,1,1,1,0,46,52,168
7630,Sam P-Pepper,7,3,10,1,0,1,1,0,0,3,1,5,0,0,2,29,21,168
7631,Trent McKenzie,8,1,9,3,0,0,0,0,0,1,0,3,4,0,1,32,24,168
7632,Jed McEntee,1,8,9,0,0,0,3,0,0,1,0,3,0,1,0,32,29,168
7633,Dante Visentini,6,2,8,1,0,0,3,24,0,2,2,5,0,0,2,55,24,168
7634,Travis Boak↙,4,3,7,1,1,0,0,0,0,1,2,1,0,0,0,27,25,168
7635,Dylan Williams,7,0,7,2,0,0,0,0,0,2,0,1,1,0,0,27,31,168
7636,Lachlan Jones↗,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,8,168
7637,Jarman Impey,19,12,31,11,0,0,2,0,1,4,0,4,4,0,0,122,101,169
7638,James Worpel,9,21,30,2,0,0,4,0,0,3,7,2,2,0,1,88,116,169
7639,Chad Wingard,12,14,26,7,2,0,5,0,1,2,2,4,0,2,1,116,111,169
7640,James Sicily,16,10,26,7,0,0,1,0,0,1,0,4,6,2,0,95,102,169
7641,Conor Nash,6,16,22,2,0,0,0,0,0,4,5,3,0,0,1,53,65,169
7642,Will Day,17,5,22,11,2,0,4,0,2,6,1,3,5,0,1,119,118,169
7643,Dylan Moore,9,11,20,3,1,0,3,0,1,5,2,1,0,2,0,78,91,169
7644,Jai Newcombe,7,13,20,2,0,0,5,0,0,2,6,3,3,1,1,71,87,169
7645,Blake Hardwick,12,7,19,7,0,0,2,0,0,0,0,1,3,1,0,80,89,169
7646,Connor MacDonald,10,8,18,2,0,0,5,0,0,4,1,1,1,1,0,73,61,169
7647,Joshua Weddle,6,11,17,6,0,0,1,0,0,0,0,1,1,0,1,59,48,169
